SC,名称,ema26,ema12
2378,ルネサンス,1142.1569644418257,1174.1053545710874
2379,ディップ,2462.2533756338503,2488.7160350043223
2384,SBSホールディングス,2188.814574220528,2314.1089536986215
2385,総医研ホールディングス,484.92072672351907,502.65817705363327
2388,ウェッジホールディングス,110.16023015741547,123.86525236182814
2389,オプトホールディング,1493.9508588863014,1498.2778487547962
2391,プラネット,,
2393,日本ケアサプライ,1327.7608030318322,1339.1117355845454
2395,新日本科学,659.5761533228672,677.4616991090329
2397,DNAチップ研究所,727.7911870397362,809.0809807474279
2398,ツクイ,508.7954217840369,532.9638451848867
2402,アマナ,625.2800996918555,649.5624710424992
2404,鉄人化計画,302.75813561798674,314.7332942849683
2405,フジコー,,
2406,アルテサロンホールディングス,,
2408,KG情報,272.87188924364153,281.6202529688321
2410,キャリアデザインセンター,964.2999332045033,1003.9962241897855
2411,ゲンダイエージェンシー,283.038177444256,290.13275824166857
2412,ベネフィット・ワン,2200.8505403650747,2268.646096927539
2413,エムスリー,4226.8907122979845,4392.877113400098
2415,ヒューマンホールディングス,802.7676895657709,809.7236696517512
2417,ツヴァイ,,
2418,ツカダ・グローバルホールディング,370.72553946131006,370.02923077672335
2424,ブラス,512.2547519059823,537.9610490369979
2425,ケアサービス,,
2427,アウトソーシング,652.0926804939129,697.1610408925957
2428,ウェルネット,696.1141946559437,741.9793045795105
2429,ワールドホールディングス,1729.7085476938873,1802.7615704252883
2432,ディー・エヌ・エー,1438.6068650529876,1469.7767468543439
2433,博報堂DYホールディングス,1269.3202759098303,1312.6500898040586
2435,シダー,202.29965401757656,209.4543035856398
2436,共同ピーアール,819.8679158686617,834.6983319653402
2437,Shinwa_Wise_Holdings,376.5722207433204,410.8455270691307
2438,アスカネット,1458.2050971072742,1547.199146764476
2440,ぐるなび,690.316838682722,734.4098011147679
2445,タカミヤ,482.14823051755644,494.5236697423223
2449,プラップジャパン,,
2453,ジャパンベストレスキューシステム,826.5699016627118,882.5171155474803
2454,オールアバウト,717.4648680618391,767.7941341979781
2459,アウンコンサルティング,178.90193500284616,194.06637050136678
2461,ファンコミュニケーションズ,459.75522860790534,466.21408185798094
2462,ライク,1615.9047298669464,1625.9473661146926
2464,ビジネス・ブレークスルー,382.0898925798143,379.8347759424297
2467,バルクホールディングス,233.46667627855936,234.98835307367312
2468,フュートレック,422.6337752453516,433.2959769695316
2469,ヒビノ,1435.2776384153833,1424.2171754381698
2471,エスプール,765.396092155597,783.4624835970216
2475,WDBホールディングス,2621.8332802261216,2707.006052687013
2477,手間いらず,4924.422711745824,5090.325862694132
2479,ジェイテック,176.73007055142796,182.06069087878546
2480,システム・ロケーション,,
2481,タウンニュース社,,
2483,翻訳センター,1352.7917126185157,1352.3620337917728
2484,夢の街創造委員会,1308.9721227670561,1305.2661731249386
2485,ティア,522.9603787852974,527.5192392793263
2487,CDG,1505.7916307629393,1536.5741794470523
2488,日本サード・パーティ,995.9713028071898,999.0907010358471
2489,アドウェイズ,304.29384152748594,318.9282670082595
2491,バリューコマース,2589.775955300908,2739.120798797944
2492,インフォマート,865.8163425710496,895.6840671770417
2493,イーサポートリンク,933.4045899955437,919.1867772323684
2497,ユナイテッド,1133.9402491092537,1163.1284080481448
2498,オリエンタルコンサルタンツホールディングス,2251.574429183529,2314.4704553008464
2499,日本和装ホールディングス,341.10748447864415,353.50914249043063
2501,サッポロホールディングス,2132.7029116717576,2172.8721308218396
2502,アサヒグループホールディングス,4060.3351331344156,4213.917431933726
2503,キリンホールディングス,2211.5737088572832,2272.0985051065018
2531,宝ホールディングス,887.3784093881146,937.0808988945925
2533,オエノンホールディングス,396.5865000385391,398.78706907499617
2540,養命酒製造,1888.9185983403486,1883.1320877969702
2551,マルサンアイ,,
2573,北海道コカ・コーラボトリング,,
2579,コカ・コーラボトラーズジャパンホールディングス,2132.3301853856224,2191.4183471946567
2586,フルッタフルッタ,147.69280359737868,143.98959530468582
2587,サントリー食品インターナショナル,4296.9010412627795,4362.7740694470485
2588,プレミアムウォーターホールディングス,1778.8616616361912,1799.1215615494193
2590,ダイドーグループホールディングス,4742.834795060942,4826.026650824889
2593,伊藤園,6116.432056250096,6152.916224400753
2594,キーコーヒー,2295.9324176379114,2298.3241365180743
2597,ユニカフェ,948.6769428949644,963.2119577639835
2599,ジャパンフーズ,1176.9310398210157,1190.6091003023225
2602,日清オイリオグループ,3416.9280074203043,3402.828363733177
2607,不二製油グループ本社,2785.0531303457024,2833.7646181265854
2608,ボーソー油脂,,
2612,かどや製油,3647.061318301921,3655.3220058181682
2613,J-オイルミルズ,4175.407700334886,4149.420964296198
2651,ローソン,5864.166095877656,5933.361696483185
2652,まんだらけ,491.1040375022009,493.3133790605099
2653,イオン九州,1782.7170212639971,1801.7354165674394
2654,アスモ,495.8845499090807,503.90080057378304
2655,マックスバリュ東北,,
2656,ベクター,234.56212246312887,237.79338724875853
2659,サンエー,4302.715086057933,4327.490870668994
2664,カワチ薬品,2576.7673356346995,2621.1225768568065
2666,オートウェーブ,106.43108660204022,109.23946050473977
2667,イメージワン,504.09665199254744,511.04128206907956
2668,タビオ,,
2669,カネ美食品,3004.5020380346805,3043.980848070124
2670,エービーシー・マート,6292.710830195583,6500.315004177281
2673,夢みつけ隊,112.03471085290369,113.47627894395768
2674,ハードオフコーポレーション,720.5820703666654,742.0121653077147
2675,ダイナックホールディングス,,
2676,高千穂交易,965.3613409934137,972.6617303516288
2678,アスクル,3511.4491490459163,3620.587845909395
2681,ゲオホールディングス,1373.906239103782,1374.26533101788
2683,魚喜,1118.4394432815575,1148.7475192594013
2685,アダストリア,1685.712039898283,1741.472784583849
2686,ジーフット,470.55838176852325,479.9991073472558
2687,シー・ヴイ・エス・ベイエリア,480.16614912293784,506.5027980018241
2689,カワニシホールディングス,,
2692,伊藤忠食品,4819.846630372714,4958.815720266528
2693,YKT,310.9074835043216,324.0534915199971
2694,ジー・テイスト,71.26042809668513,71.8076162877452
2695,くら寿司,4823.161080809123,4952.2958582613655
2698,キャンドゥ,1900.5405541320004,1922.706990144688
2700,木徳神糧,,
2702,日本マクドナルドホールディングス,5717.2142114600465,5888.895927291007
2703,日本ライトン,,
2705,大戸屋ホールディングス,2206.3667322891974,2254.9653154610264
2706,ブロッコリー,1408.8921581491506,1434.6320463542793
2708,久世,,
2714,プラマテルズ,,
2715,エレマテック,869.875871089325,890.5400198549586
2721,ジェイホールディングス,,
2722,アイケイ,674.6500703508982,703.3788285352941
2726,パルグループホールディングス,1362.9602798058586,1376.8115390103728
2729,JALUX,1763.3911025936432,1827.737957365288
2730,エディオン,981.2609181683871,998.8301658847274
2733,あらた,4462.78525610865,4496.44202233946
2734,サーラコーポレーション,579.7179647514757,584.9537597713678
2735,ワッツ,770.4531711436846,832.0537037596458
2736,フェスタリアホールディングス,,
2737,トーメンデバイス,3544.7604501238,3524.6098427971456
2742,ハローズ,3066.6756323558375,3145.4872161000812
2743,ピクセルカンパニーズ,135.86691746511917,144.22622431311663
2749,JPホールディングス,278.37421784943064,280.06142599947225
2750,石光商事,,
2751,テンポスホールディングス,2020.7429998597672,2030.7230861081307
2752,フジオフードシステム,1529.1159867511449,1585.140588606461
2753,あみやき亭,3120.738239967084,3182.8966181308742
2754,東葛ホールディングス,,
2760,東京エレクトロンデバイス,2758.0331321103195,2810.7691491024298
2761,トシン・グループ,,
2762,三光マーケティングフーズ,336.01631336932184,353.1985952585425
2763,エフティグループ,1292.1835857339897,1304.4897457975853
2764,ひらまつ,184.4829178692095,193.34418916834971
2767,フィールズ,359.07632626504795,359.0882071293827
2768,双日,251.20619065346295,253.8812084125018
2769,ヴィレッジヴァンガードコーポレーション,945.7737616222632,958.9766668892375
2773,ミューチュアル,819.0537674602666,822.1829808538398
2776,新都ホールディングス,100.87728276543508,108.90980170971231
2777,カッシーナ・イクスシー,,
2778,パレモ・ホールディングス,226.44425934701007,233.2274164262126
2780,コメ兵,817.688777182738,826.504328083347
2782,セリア,3543.262604209446,3645.7977166402006
2784,アルフレッサホールディングス,2182.6702103416897,2231.1187846385865
2788,アップルインターナショナル,160.4998383355045,166.82066100436282
2789,カルラ,,
2790,ナフコ,1292.0199882550376,1327.3800325805355
2791,大黒天物産,4225.024843674757,4374.431124669954
2792,ハニーズホールディングス,1173.7846749813828,1178.1436547134483
2795,日本プリメックス,,
2796,ファーマライズホールディングス,667.157369057441,668.2390146948774
2798,ワイズテーブルコーポレーション,2062.024873954759,2143.2668565835706
2801,キッコーマン,5191.382132229037,5288.5324649333015
2802,味の素,1853.4539736589481,1834.803392526604
2804,ブルドックソース,1117.050140967766,1123.302725242312
2805,ヱスビー食品,,
2806,ユタカフーズ,,
2809,キユーピー,2118.3337196595257,2124.2701287888763
2810,ハウス食品グループ本社,3570.854645715758,3611.947591429535
2811,カゴメ,2940.6315421789177,3003.151928986968
2812,焼津水産化学工業,933.7618446490108,942.1049595936639
2813,和弘食品,,
2814,佐藤食品工業,,
2815,アリアケジャパン,7114.884416905742,7200.68303317794
2816,ダイショー,1184.518467273121,1197.5570948897573
2818,ピエトロ,1613.3945836772402,1617.8776636428909
2819,エバラ食品工業,2177.9895669841503,2180.6342864255716
2820,やまみ,2134.547288118438,2157.562647734229
2830,アヲハタ,,
2831,はごろもフーズ,,
2871,ニチレイ,2952.0414941264644,3006.650216242165
2872,セイヒョー,,
2874,横浜冷凍,901.0699804039441,906.5250010926151
2875,東洋水産,5489.864856848077,5560.8977833125
2876,ジェーシー・コムサ,,
2882,イートアンド,1777.0579527307484,1793.6647099145184
2883,大冷,1934.7615755601926,1965.8797516958728
2884,ヨシムラ・フード・ホールディングス,1123.0298326490865,1136.6408540079042
2894,石井食品,216.63342063226193,217.719015434725
2897,日清食品ホールディングス,8918.169690303086,8887.916704924246
2899,永谷園ホールディングス,2201.112272773871,2194.3126476884936
2901,石垣食品,127.16870733278834,135.1222058512469
2902,太陽化学,1743.303620138795,1781.1821444784398
2903,シノブフーズ,,
2904,一正蒲鉾,991.459904588005,1009.0535015009716
2907,あじかん,,
2908,フジッコ,1961.1129907844777,1962.0022809899651
2910,ロック・フィールド,1341.5977911101884,1331.5936490358692
2911,旭松食品,,
2914,日本たばこ産業,2114.0474226524816,2157.5254612545527
2915,ケンコーマヨネーズ,2116.560948173104,2146.7063123101366
2916,仙波糖化工業,635.1876651770058,638.3491187742871
2917,大森屋,756.2969447423748,768.2262780956731
2918,わらべや日洋ホールディングス,1702.6911784503159,1726.0105388174666
2919,マルタイ,,
2922,なとり,1728.2424790780904,1732.7129511170785
2924,イフジ産業,799.5148145535907,810.123710151036
2925,ピックルスコーポレーション,2327.655078771095,2366.2349482665345
2926,篠崎屋,91.54231861019423,94.0492830201074
2927,AFC-HDアムスライフサイエンス,665.571178015145,682.1682413631893
2928,RIZAPグループ,167.86670391404996,177.2213689011478
2929,ファーマフーズ,1103.223949381691,1224.9035753678527
2930,北の達人コーポレーション,548.4571256451778,567.8403293357649
2931,ユーグレナ,755.6064872874207,791.3253538581015
2970,グッドライフカンパニー,920.1837262087316,886.7319776729795
3001,片倉工業,1168.0223945998302,1216.6506073384146
3002,グンゼ,3829.4349069482764,3874.7765220091173
3003,ヒューリック,1074.7436052207552,1091.140344546544
3004,神栄,509.1506338606964,504.53590093165275
3010,価値開発,115.94614160241314,119.86057220503062
3011,バナーズ,107.97067457760528,112.32633531466216
3020,アプライド,,
3021,パシフィックネット,1578.5362334323459,1611.4373189727535
3023,ラサ商事,886.4758833926261,899.3800932931777
3024,クリエイト,,
3028,アルペン,1740.4425214088162,1788.732509865054
3030,ハブ,712.9795906740358,727.413274993987
3031,ラクーンホールディングス,780.7341355213198,827.9566394499492
3032,ゴルフ・ドゥ,,
3034,クオールホールディングス,1213.7699558802908,1224.2841009224971
3035,ケイティケイ,,
3036,アルコニックス,1224.1915613502329,1251.1292109064434
3038,神戸物産,5705.657006639037,6025.564025494663
3040,ソリトンシステムズ,1424.283568473413,1493.3443222391336
3041,ビューティ花壇,261.71629748610167,270.9797461634304
3042,セキュアヴェイル,797.9572239802969,836.311177585591
3045,カワサキ,,
3046,ジンズ,6567.884057707946,6710.958995246925
3047,TRUCK-ONE,,
3048,ビックカメラ,1096.8767622163493,1139.3395493486266
3050,DCMホールディングス,1093.8335655848969,1104.8837329423204
3053,ペッパーフードサービス,550.6460959510193,577.1758896191047
3054,ハイパー,580.7378947739027,592.0063677601481
3057,ゼットン,,
