SC,名称,ema26,ema12
1873,日本ハウスホールディングス,298.8603522743241,300.0310246909715
1878,大東建託,11151.61059925015,11362.303572521516
1879,新日本建設,792.5352383650127,812.0839779205016
1881,NIPPO,2578.2168995169404,2613.8511151535604
1882,東亜道路工業,3180.6773093526085,3234.583932383498
1883,前田道路,2072.993196911657,2099.98414842004
1884,日本道路,7113.475945372503,7325.928873473312
1885,東亜建設工業,1555.6428788346373,1582.1956217450524
1887,日本国土開発,547.6841219963071,544.5552383613141
1888,若築建設,1182.4003799981917,1190.588609254869
1890,東洋建設,422.5610939940957,418.71045997758443
1893,五洋建設,564.8853517663249,573.1534598385156
1897,金下建設,,
1898,世紀東急工業,767.9082582221803,759.9809642328465
1899,福田組,4724.337704764348,4876.511626293062
1904,大成温調,1845.939598189397,1868.4948004941177
1905,テノックス,815.7820257513798,829.6013744167328
1906,細田工務店,,
1909,日本ドライケミカル,1549.4887563105788,1616.9130320550787
1911,住友林業,1318.6503544182244,1325.7859171308608
1914,日本基礎技術,416.81814053616114,421.64057589084456
1921,巴コーポレーション,375.03902532238766,385.24814330573724
1925,大和ハウス工業,2744.011372285358,2806.7933143005544
1926,ライト工業,1458.7168904445982,1498.9872652921745
1928,積水ハウス,2014.1503165400568,2082.684210427416
1929,日特建設,723.0224938408829,728.3572104220382
1930,北陸電気工事,929.6302295119623,934.3723687079494
1934,ユアテック,618.4575516071092,627.3483865849411
1938,日本リーテック,2088.279017147429,2147.1940166447694
1939,四電工,2375.50605789831,2414.895651699882
1941,中電工,2261.8335716677175,2285.786220084086
1942,関電工,953.0632492980855,970.1741181088622
1944,きんでん,1778.8216367789983,1800.835349131349
1945,東京エネシス,773.020132558779,787.6222310225944
1946,トーエネック,3605.195101430877,3679.9233627073068
1948,弘電社,,
1949,住友電設,2433.2724108294506,2435.9232982201293
1950,日本電設工業,2339.0426940467405,2404.413054215058
1951,協和エクシオ,2486.647918711574,2494.323400126019
1952,新日本空調,2431.378150356301,2502.5982500815558
1954,日本工営,3123.6058796931084,3162.9333120601314
1959,九電工,2966.921671693057,3002.428262426099
1960,サンテック,601.2624118767519,608.0550621091722
1961,三機工業,1303.174814659252,1316.5513479279662
1963,日揮ホールディングス,1140.5326692938204,1188.3731467463888
1964,中外炉工業,1587.2363288540027,1604.1203336924125
1965,テクノ菱和,832.4624537455521,844.0320812393352
1966,高田工業所,801.6141571055601,823.6044891240962
1967,ヤマト,651.7999388979823,654.1800639966551
1968,太平電業,2337.4876925018043,2360.686056113002
1969,高砂熱学工業,1776.254610718485,1815.447876553936
1971,中央ビルト工業,594.7824345741767,613.4891991829777
1972,三晃金属工業,2115.8683499708272,2139.0252056673553
1973,NECネッツエスアイ,3245.176478387853,2469.315445868187
1975,朝日工業社,3059.5951184785604,3067.3118617530627
1976,明星工業,776.0457607066622,784.1774749120297
1979,大氣社,3208.5247619642296,3232.012017039371
1980,ダイダン,2819.195386918362,2857.573888817036
1981,協和日成,,
1982,日比谷総合設備,1862.4699385770975,1860.1043369153579
1992,神田通信機,,
1994,高橋カーテンウォール工業,487.6546972087342,500.4840762327789
1997,暁飯島工業,1240.8065649513474,1247.2763514130127
2001,日本製粉,1630.1745582124693,1617.6873181000965
2002,日清製粉グループ本社,1696.419830570889,1707.6189747725982
2003,日東富士製粉,6065.403313183354,6126.542466504294
2004,昭和産業,3246.078979762494,3247.999375097736
2009,鳥越製粉,891.618344044371,899.461454493243
2053,中部飼料,1633.3928732481224,1650.8648875657902
2055,日和産業,272.39978009346135,277.06200611042686
2058,ヒガシマル,,
2060,フィード・ワン,185.53689197626733,191.35298631749617
2107,東洋精糖,1233.086064802227,1251.5019335183183
2108,日本甜菜製糖,1705.3541323244765,1713.430737851647
2109,三井製糖,2100.4975581322105,2085.5068523505333
2112,塩水港精糖,209.26118301130262,211.16355236460538
2114,フジ日本精糖,510.735339464375,513.4521357608317
2117,日新製糖,1938.7486812783081,1945.3189306861454
2120,LIFULL,411.5215086629328,425.3682950786322
2121,ミクシィ,1768.318527159989,1746.7828016068536
2122,インタースペース,998.4958595921731,1026.288344242677
2124,ジェイエイシーリクルートメント,1285.463653782506,1299.7559115381143
2127,日本M＆Aセンター,4271.658451314318,4575.804864778172
2130,メンバーズ,1695.726846791996,1707.2503907008702
2134,燦キャピタルマネージメント,91.40581771794896,101.02856387235225
2136,ヒップ,614.6330891771872,629.0947060445824
2138,クルーズ,1063.3798678773253,1088.164301984464
2139,中広,528.6403236196663,544.741884906416
2146,UTグループ,2064.245470570052,2254.3922968952043
2148,アイティメディア,1164.434914622832,1289.3169865599193
2150,ケアネット,1138.9944520761273,1218.1555552687444
2151,タケエイ,924.6485254435904,956.0392289453388
2152,幼児活動研究会,887.674128343177,903.7306962938869
2153,E・Jホールディングス,1509.4341033586588,1521.1018138231543
2154,ビーネックスグループ,827.0249394035776,885.7795386237771
2156,セーラー広告,,
2157,コシダカホールディングス,505.8502121115068,514.8534228507624
2158,FRONTEO,673.7601048416487,799.5420976737836
2159,フルスピード,489.66071271669875,527.9275929239607
2160,ジーエヌアイグループ,1647.456213451006,1683.9971752357073
2162,nmsホールディングス,303.0454341725899,307.2050269750786
2163,アルトナー,790.2303618285646,845.9589543739196
2164,地域新聞社,655.3556873969093,683.6500456055111
2168,パソナグループ,1215.2658873234939,1251.1820148278723
2169,CDS,1289.3077326195828,1300.959643755259
2170,リンクアンドモチベーション,428.2168456210856,448.0603687627507
2172,インサイト,322.49308467145397,331.37573512602626
2173,博展,483.8617790646646,504.5224614938514
2174,GCA,659.622320178535,669.3053822601763
2175,エス・エム・エス,2575.0118486571287,2633.2119113596045
2176,イナリサーチ,704.1091174312455,712.5732039501472
2178,トライステージ,308.65344827376373,319.77487691669046
2179,成学社,775.8900044996767,795.8890760700201
2180,サニーサイドアップグループ,782.9655187488919,823.7635005366545
2181,パーソルホールディングス,1390.992591036307,1456.3192091564295
2183,リニカル,933.6055646516766,932.9081987812237
2185,シイエム・シイ,2117.4055282717477,2153.3257480586326
2186,ソーバル,1023.3440236672451,1048.796191201255
2191,テラ,1084.4262745117978,1394.9827976055262
2193,クックパッド,309.7048839306733,309.6937695262323
2195,アミタホールディングス,,
2196,エスクリ,436.51430212593004,449.15014478516423
2198,アイ・ケイ・ケイ,610.6958849223312,606.5950643323948
2201,森永製菓,4441.85696898461,4405.418672770826
2204,中村屋,4026.557938580538,4068.729369337148
2206,江崎グリコ,5087.596833668385,5171.965164052484
2207,名糖産業,1299.491106267377,1303.6532382836808
2208,ブルボン,1799.4330241733035,1798.8590256665366
2209,井村屋グループ,1999.493241197564,2029.2017452531074
2211,不二家,2141.2080322096917,2184.44529979933
2212,山崎製パン,1914.6722789526923,1875.5154006165867
2215,第一屋製パン,946.4980408301219,957.3418893061162
2216,カンロ,1483.4277811464137,1491.6515150998155
2217,モロゾフ,5687.710260888693,5712.628839073094
2220,亀田製菓,5272.258056686525,5304.293225000217
2221,岩塚製菓,3539.2593329411347,3637.696423042206
2222,寿スピリッツ,5080.605453434599,5166.6846812185095
2224,コモ,2421.9331477541723,2415.5329594183736
2226,湖池屋,,
2229,カルビー,3072.088004883345,3047.338559123096
2264,森永乳業,4410.416488459862,4464.396734429926
2266,六甲バター,1501.6300668163512,1538.4207384078695
2267,ヤクルト本社,6639.3720893297905,6754.8588728176
2268,B-Rサーティワンアイスクリーム,,
2269,明治ホールディングス,7978.002844716153,8170.697563993709
2270,雪印メグミルク,2585.0900822109656,2612.343976696931
2281,プリマハム,2553.4385953222504,2615.8005469881477
2282,日本ハム,4021.143007875488,4161.877369564553
2286,林兼産業,577.0755470650295,579.3555505158822
2288,丸大食品,1962.6855734842616,1958.4842624575842
2291,福留ハム,,
2292,S　Foods,2542.3743139445296,2625.2778600052966
2293,滝沢ハム,,
2294,柿安本店,2515.5168651288063,2580.4487945273436
2296,伊藤ハム米久ホールディングス,646.776675328823,651.6416139724627
2300,きょくとう,490.2322529789876,499.5910643908329
2301,学情,1307.0818598189414,1333.0847345760144
2303,ドーン,2175.7972087046637,2191.6669451664266
2304,CSSホールディングス,268.1398402351474,277.69461923936973
2305,スタジオアリス,1622.9345736807825,1664.6542949926572
2307,クロスキャット,1085.2681347294115,1126.7409058792475
2309,シミックホールディングス,1510.2305994657609,1525.1443887409273
2311,エプコ,1091.521830623615,1142.9741527765134
2315,カイカ,34.28119246852287,40.36670010126152
2317,システナ,1523.683890357825,1536.3350540148394
2321,ソフトフロントホールディングス,133.66054549034928,133.9054407591703
2323,fonfun,365.42329987613147,370.31699506493044
2325,NJS,1757.189895981625,1783.254954801602
2326,デジタルアーツ,8048.638107345734,8472.532377386031
2327,日鉄ソリューションズ,2895.8571069374825,2952.150877356135
2329,東北新社,573.5378660706896,574.2342923014103
2330,フォーサイド,103.03698024119441,112.1615799139706
2331,綜合警備保障,5331.052978145059,5329.622100331953
2332,クエスト,1189.609590923539,1233.3850107039668
2334,イオレ,1417.1260745989398,1444.5284113064488
2335,キューブシステム,759.2521345550266,779.0894464574465
2337,いちご,296.55666308173386,303.3687191440508
2338,ビットワングループ,311.3342969966264,325.09144473004704
2340,極楽湯ホールディングス,379.11807954107906,381.7082198886407
2341,アルバイトタイムス,162.50849034981178,164.53812831286197
2342,トランスジェニック,366.57212122794647,390.6213837455924
2344,平安レイサービス,837.9874159901862,846.0837495318489
2345,アイスタディ,1170.9549593566983,1244.4010472065972
2349,エヌアイデイ,,
2351,ASJ,1427.6133524406757,1483.62403455192
2352,エイジア,1322.0635236216808,1337.0446950465105
2353,日本駐車場開発,140.65747806688873,142.88982043664492
2354,YE_DIGITAL,540.3553532271148,574.7060981562254
2359,コア,1198.774252450637,1202.6880061388817
2362,夢真ホールディングス,617.3236613590145,624.4476345664056
2370,メディネット,102.1480369898736,116.04010322949333
2371,カカクコム,2619.312667091006,2720.2552406473055
2372,アイロムグループ,2566.201651404064,3025.14368173363
2373,ケア21,1505.4936367845041,1531.125799882464
2374,セントケア・ホールディング,416.36530582132184,414.2917873373256
2375,ギグワークス,1291.2648620136554,1401.6598797579047
2376,サイネックス,655.2128075332216,670.6547204463948
2378,ルネサンス,1143.1668121023617,1174.10611727111
2379,ディップ,2464.343297595828,2488.7186283134556
2384,SBSホールディングス,2189.6170194199376,2314.110089548887
2385,総医研ホールディングス,485.0365543510704,502.6584887971535
2388,ウェッジホールディングス,110.2255882467008,123.86536129909851
2389,オプトホールディング,1495.032935899378,1498.2798045602165
2391,プラネット,1495.578488630969,1500.4901678953117
2393,日本ケアサプライ,1327.9125381159356,1339.1123055464857
2395,新日本科学,659.9067640018983,677.4622213950751
2397,DNAチップ研究所,728.3199266356888,809.0818295732225
2398,ツクイ,509.1911619441419,532.9646086581582
2402,アマナ,625.531320133353,649.5635661801253
2404,鉄人化計画,302.9728494897267,314.73351887458045
2405,フジコー,,
2406,アルテサロンホールディングス,489.15990981417195,503.31079222748923
2408,KG情報,272.99042998325984,281.6206151626023
2410,キャリアデザインセンター,964.712406284353,1003.9967321327516
2411,ゲンダイエージェンシー,283.2205676606105,290.1333903517395
2412,ベネフィット・ワン,2201.584969967734,2268.6475996511454
2413,エムスリー,4227.478997740544,4392.879930595274
2415,ヒューマンホールディングス,803.4140698276993,809.7248286498251
2417,ツヴァイ,,
2418,ツカダ・グローバルホールディング,371.02936080976957,370.0296996514641
2424,ブラス,512.6557359959197,537.961971272923
2425,ケアサービス,,
2427,アウトソーシング,652.5430904364088,697.1620871361564
2428,ウェルネット,696.4512246260601,741.9797802407472
2429,ワールドホールディングス,1730.9224833194514,1802.7646936588853
2432,ディー・エヌ・エー,1438.8251791200828,1469.7779503254094
2433,博報堂DYホールディングス,1269.8144060911372,1312.6508784139442
2435,シダー,202.35948961831193,209.45430409885384
2436,共同ピーアール,820.6128452423562,834.6998870586236
2437,Shinwa_Wise_Holdings,376.92288181666777,410.8459500755311
2438,アスカネット,1458.8836213918187,1547.200209756517
2440,ぐるなび,690.685357390715,734.4104629385373
2445,タカミヤ,482.34911575262475,494.5240456363113
2449,プラップジャパン,,
2453,ジャパンベストレスキューシステム,826.7445882520859,882.5180538280182
2454,オールアバウト,717.8512626406174,767.7952725961295
2459,アウンコンサルティング,179.02214162656082,194.06667437154533
2461,ファンコミュニケーションズ,459.8290215530312,466.21440078530975
2462,ライク,1617.2900088255356,1625.948203404941
2464,ビジネス・ブレークスルー,382.2074508921412,379.8349728049034
2467,バルクホールディングス,233.70222526872158,234.98890129512878
2468,フュートレック,422.92305808680914,433.2968044878717
2469,ヒビノ,1436.4714188684995,1424.2174421949483
2471,エスプール,765.8419658501009,783.4635446881537
2475,WDBホールディングス,2622.821668052227,2707.009394269666
2477,手間いらず,4927.390582791394,5090.329800520838
2479,ジェイテック,176.8126512390187,182.06090641963908
2480,システム・ロケーション,,
2481,タウンニュース社,,
2483,翻訳センター,1353.3053342339415,1352.3633035328987
2484,出前館,1309.4581061551921,1305.2676033359814
2485,ティア,523.2150866244674,527.5196258058247
2487,CDG,1506.0809154384076,1536.5740626891463
2488,日本サード・パーティ,996.4444825440123,999.0919398655906
2489,アドウェイズ,304.51492279989714,318.9287517928049
2491,バリューコマース,2591.265391313849,2739.1237672786656
2492,インフォマート,865.8538615351105,895.6845089975488
2493,イーサポートリンク,933.7967739655352,919.1877718649845
2497,ユナイテッド,1134.324488203326,1163.1291880485198
2498,オリエンタルコンサルタンツホールディングス,2253.1430090574445,2314.475083244436
2499,日本和装ホールディングス,341.25187269353637,353.50945295213285
2501,サッポロホールディングス,2133.6835283756996,2172.87406245247
2502,アサヒグループホールディングス,4062.411772245885,4213.920189512108
2503,キリンホールディングス,2212.1240360778284,2272.0992867609307
2531,宝ホールディングス,887.6806127894814,937.0816284198711
2533,オエノンホールディングス,396.67790459501,398.78715847639273
2540,養命酒製造,1889.1207675545265,1883.1325613353085
2551,マルサンアイ,,
2573,北海道コカ・コーラボトリング,3941.27886605162,4032.444729855896
2579,コカ・コーラボトラーズジャパンホールディングス,2134.068888512953,2191.4210702871183
2586,フルッタフルッタ,147.8175272325349,143.99028155571332
2587,サントリー食品インターナショナル,4298.04891975101,4362.776566009641
2588,プレミアムウォーターホールディングス,1779.0732091914624,1799.1222948404306
2590,ダイドーグループホールディングス,4744.029521271695,4826.028879878418
2593,伊藤園,6118.1192776509915,6152.920055903106
2594,キーコーヒー,2296.23004509545,2298.3241499837923
2597,ユニカフェ,948.93439820502,963.212473103225
2599,ジャパンフーズ,1177.1558844833792,1190.6098320313795
2602,日清オイリオグループ,3417.730672462393,3402.8293613784285
2607,不二製油グループ本社,2785.725968100304,2833.7659747720336
2608,ボーソー油脂,,
2612,かどや製油,3648.018656538677,3655.323131333155
2613,J-オイルミルズ,4176.408943235916,4149.42218981458
2651,ローソン,5865.601483787383,5933.364555336481
2652,まんだらけ,491.20823254509065,493.31364282207636
2653,イオン九州,1783.3080622959512,1801.7357168098627
2654,アスモ,496.34232166999203,503.90118188714285
2655,マックスバリュ東北,,
2656,ベクター,234.73260428871725,237.79362732783216
2659,サンエー,4303.889075686928,4327.4917647444745
2664,カワチ薬品,2577.1622752537896,2621.124494910378
2666,オートウェーブ,106.48752060007055,109.23959152723272
2667,イメージワン,504.27820187166157,511.04173726201026
2668,タビオ,,
2669,カネ美食品,3005.399733400947,3043.982655212418
2670,エービーシー・マート,6294.866626614227,6500.317560362589
2673,夢みつけ隊,112.1010325380038,113.47640157755495
2674,ハードオフコーポレーション,720.7994723152251,742.012441883829
2675,ダイナックホールディングス,1442.8555816172948,1492.0770972893936
2676,高千穂交易,965.6498568455338,972.6626981725748
2678,アスクル,3513.045311512219,3620.591584042972
2681,ゲオホールディングス,1374.0160446944376,1374.2654664490801
2683,魚喜,1118.9082999557122,1148.7481916377092
2685,アダストリア,1686.5822921244603,1741.4744709278837
2686,ジーフット,470.91132579918656,479.9994847366285
2687,シー・ヴイ・エス・ベイエリア,480.5732800640618,506.5036011731165
2689,カワニシホールディングス,1367.0245448821638,1437.0423041457113
2692,伊藤忠食品,4821.268907026212,4958.816859838339
2693,YKT,311.081731552755,324.05386030980446
2694,ジー・テイスト,71.27573701015469,71.80766516018123
2695,くら寿司,4825.746001314993,4952.301285004739
2698,キャンドゥ,1900.8038098013913,1922.7074333382752
2700,木徳神糧,,
2702,日本マクドナルドホールディングス,5717.972186876314,5888.896610866745
2705,大戸屋ホールディングス,2207.080758292971,2254.9662289455946
2706,ブロッコリー,1409.7875698725634,1434.633548353858
2708,久世,757.0394802158738,768.3039930646045
2714,プラマテルズ,,
2715,エレマテック,870.0961802966463,890.5405258950796
2721,ジェイホールディングス,303.04496495754825,316.21150892776495
2722,アイケイ,675.3189903938345,703.3801668010665
2726,パルグループホールディングス,1365.9570843350687,1376.8065327518384
2729,JALUX,1764.3967223095735,1827.740032551643
2730,エディオン,981.3665727475718,998.8303086783366
2733,あらた,4464.101686852449,4496.444670469858
2734,サーラコーポレーション,579.8933973211165,584.9540235789115
2735,ワッツ,770.6910625518002,832.053893239303
2736,フェスタリアホールディングス,1274.0114990910379,1356.4517876366174
2737,トーメンデバイス,3546.607845110949,3524.6131230947935
2742,ハローズ,3067.8250814747425,3145.488799590966
2743,ピクセルカンパニーズ,135.9964328610877,144.2263581963524
2747,北雄ラッキー,,
2749,JPホールディングス,278.48862610612167,280.0616767474145
2750,石光商事,,
2751,テンポスホールディングス,2021.5406264622982,2030.724939715947
2752,フジオフードシステム,1529.4503676730826,1585.142084979534
2753,あみやき亭,3121.6657455931677,3182.898424499764
2754,東葛ホールディングス,,
2760,東京エレクトロンデバイス,2759.2092314298056,2810.771049158174
2761,トシン・グループ,,
2762,三光マーケティングフーズ,336.1910907955909,353.19889156299365
2763,エフティグループ,1292.6681560182146,1304.4909383182105
2764,ひらまつ,184.61971346980746,193.34430276349312
2767,フィールズ,359.3200713780238,359.088660075579
2768,双日,251.3436801135505,253.88153293231977
2769,ヴィレッジヴァンガードコーポレーション,945.9752242353258,958.9771620820923
2773,ミューチュアル,819.3903204757175,822.1840464439524
2776,新都ホールディングス,100.94873184884578,108.9099880063669
2777,カッシーナ・イクスシー,,
2778,パレモ・ホールディングス,226.62364969487575,233.227634597771
2780,コメ兵,817.9947242723838,826.5048591165204
2782,セリア,3543.476721981799,3645.7998888881257
2784,アルフレッサホールディングス,2183.1624632550206,2231.1191274110847
2788,アップルインターナショナル,160.60796366455324,166.82104080253268
2789,カルラ,,
2790,ナフコ,1292.5617281111583,1327.3813261193727
2791,大黒天物産,4226.438976068136,4374.433730451783
2792,ハニーズホールディングス,1174.113180553195,1178.1442219864682
2795,日本プリメックス,,
2796,ファーマライズホールディングス,667.3212247041929,668.2394468635479
2798,ワイズテーブルコーポレーション,2063.502735157909,2143.268200768899
2801,キッコーマン,5194.1035270133425,5288.537104526502
2802,味の素,1854.0054463197569,1834.8043659373614
2804,ブルドックソース,1117.0949304086816,1123.3028297688288
2805,ヱスビー食品,3998.298199154105,3998.893213492617
2806,ユタカフーズ,,
2809,キユーピー,2118.53915231041,2124.270376950576
2810,ハウス食品グループ本社,3571.183229803281,3611.9486791879303
2811,カゴメ,2941.6337345686798,3003.152811303551
2812,焼津水産化学工業,933.9516013508196,942.1052109530651
2813,和弘食品,,
2814,佐藤食品工業,,
2815,アリアケジャパン,7116.720993333701,7200.687695659269
2816,ダイショー,1184.7120987962278,1197.5577763436047
2818,ピエトロ,1613.5503584113296,1617.8779023826137
2819,エバラ食品工業,2178.257181829621,2180.6348386489535
2820,やまみ,2135.348099973488,2157.5651946644657
2830,アヲハタ,,
2831,はごろもフーズ,2860.426134268949,2866.2206791903327
2871,ニチレイ,2952.673541299437,3006.6532115030545
2874,横浜冷凍,901.3183760904117,906.5253867462097
2875,東洋水産,5490.661117234621,5560.899041461185
2876,ジェーシー・コムサ,504.6853307852762,504.05230255501624
2877,日東ベスト,,
2882,イートアンド,1777.4765106553725,1793.6652320727144
2883,大冷,1935.3485224715714,1965.8804832019157
2884,ヨシムラ・フード・ホールディングス,1123.653592922651,1136.6420082837274
2892,日本食品化工,,
2894,石井食品,216.6581257847324,217.71904080697078
2897,日清食品ホールディングス,8920.985929385139,8887.922518397492
2899,永谷園ホールディングス,2201.461041661463,2194.3134135559953
2901,石垣食品,127.23107790462488,135.1222832692837
2902,太陽化学,1743.9092126381047,1781.1838278248506
2903,シノブフーズ,609.5737342185837,604.5730702430365
2904,一正蒲鉾,991.7564747283961,1009.0533446924123
2905,オーケー食品工業,,
2907,あじかん,,
2908,フジッコ,1961.425813009749,1962.0033378657129
2910,ロック・フィールド,1341.9423925323795,1331.5946754115794
2911,旭松食品,,
2914,日本たばこ産業,2114.325238165218,2157.5262436513235
2915,ケンコーマヨネーズ,2117.065804177163,2146.7072419044944
2916,仙波糖化工業,635.3089512176876,638.3492570856763
2917,大森屋,756.4697411443344,768.2263669478989
2918,わらべや日洋ホールディングス,1703.3549451152207,1726.0116900443043
2919,マルタイ,,
2922,なとり,1728.5771991484994,1732.713287558592
2923,サトウ食品工業,,
2924,イフジ産業,799.707647846103,810.1244645314521
2925,ピックルスコーポレーション,2328.860436634438,2366.235772240629
2926,篠崎屋,91.59487701694333,94.04940306652783
2927,AFC-HDアムスライフサイエンス,665.7783840577297,682.1685619924128
2928,RIZAPグループ,167.97809817846482,177.2215368416586
2929,ファーマフーズ,1104.4951406774496,1224.9052359017428
2930,北の達人コーポレーション,548.7071048459356,567.8408125141285
2931,ユーグレナ,756.0766347036534,791.3269769635307
2970,グッドライフカンパニー,921.4618190471141,886.7458953303859
2974,大英産業,,
2975,スター・マイカ・ホールディングス,1486.1143074699914,1481.8790126425852
2976,日本グランデ,,
2978,ツクルバ,918.1472093505622,987.3264386364992
2980,SREホールディングス,2009.5778921592887,2130.153440956635
2981,ランディックス,2394.069226211623,2494.1958398353836
3001,片倉工業,1168.5433839591315,1216.6521339989424
3002,グンゼ,3830.203784225336,3874.778743174137
