1766,東建コーポレーション,7309.2,7305.2
1768,ソネック,803.92,808.56
1770,藤田エンジニアリング,696.68,700.0
1771,日本乾溜工業,447.88,450.52
1773,ワイ・ティー・エル・コーポレーション・バーハッド（外国株）,20.76,20.84
1775,富士古河E＆C,1853.24,1856.6
1776,三井住建道路,796.68,797.36
1777,川崎設備工業,,
1780,ヤマウラ,796.2,798.36
1782,常磐開発,,
1783,アジアゲートホールディングス,47.28,47.48
1789,ETSホールディングス,820.68,823.6
1793,大本組,4351.0,4364.0
1795,マサル,,
1798,守谷商会,,
1799,第一建設工業,,
1801,大成建設,3752.2,3769.0
1802,大林組,997.88,1000.36
1803,清水建設,893.16,893.44
1805,飛島建設,1101.72,1102.24
1807,佐藤渡辺,,
1808,長谷工コーポレーション,1278.96,1286.32
1810,松井建設,641.44,641.8
1811,錢高組,3669.4,3688.4
1812,鹿島建設,1219.16,1223.28
1813,不動テトラ,1402.28,1404.68
1814,大末建設,774.56,775.84
1815,鉄建建設,2183.72,2180.04
1820,西松建設,2113.12,2113.8
1821,三井住友建設,457.64,459.28
1822,大豊建設,2464.6,2467.72
1824,前田建設工業,855.28,854.08
1826,佐田建設,407.64,407.84
1827,ナカノフドー建設,383.16,383.88
1828,田辺工業,728.12,728.68
1832,北海電気工事,,
1833,奥村組,2543.08,2545.12
1835,東鉄工業,2776.32,2775.96
1840,土屋ホールディングス,143.84,144.24
1841,サンユー建設,,
1844,大盛工業,227.76,227.64
1847,イチケン,1445.2,1458.48
1848,富士ピー・エス,549.4,551.36
1850,南海辰村建設,282.28,283.28
1852,淺沼組,4037.2,4065.0
1853,森組,256.88,257.88
1860,戸田建設,669.64,671.48
1861,熊谷組,2562.44,2569.2
1866,北野建設,2622.36,2623.32
1867,植木組,2464.16,2462.28
1869,名工建設,,
1870,矢作建設工業,772.16,770.64
1871,ピーエス三菱,551.64,551.04
1873,日本ハウスホールディングス,298.24,298.4
1878,大東建託,11133.4,11150.2
1879,新日本建設,775.48,777.16
1881,NIPPO,2594.04,2596.8
1882,東亜道路工業,3187.2,3200.96
1883,前田道路,2032.4,2033.6
1884,日本道路,7063.2,7085.6
1885,東亜建設工業,1566.48,1570.12
1887,日本国土開発,557.48,556.32
1888,若築建設,1169.24,1168.4
1890,東洋建設,425.48,424.32
1893,五洋建設,563.56,564.16
1897,金下建設,,
1898,世紀東急工業,769.68,767.08
1899,福田組,4704.2,4726.8
1904,大成温調,1854.16,1856.76
1905,テノックス,811.6,812.56
1909,日本ドライケミカル,1511.32,1521.76
1911,住友林業,1308.2,1307.88
1914,日本基礎技術,419.08,419.6
1921,巴コーポレーション,375.08,376.16
1925,大和ハウス工業,2687.8,2690.4
1926,ライト工業,1461.12,1464.12
1928,積水ハウス,1983.88,1992.12
1929,日特建設,717.72,717.76
1930,北陸電気工事,922.96,924.96
1934,ユアテック,613.48,613.72
1938,日本リーテック,2078.44,2082.8
1939,四電工,2353.12,2355.96
1941,中電工,2261.8,2263.88
1942,関電工,956.76,959.0
1944,きんでん,1785.68,1785.68
1945,東京エネシス,765.52,766.24
1946,トーエネック,3610.6,3619.6
1948,弘電社,4441.0,4479.4
1949,住友電設,2494.32,2492.84
1950,日本電設工業,2312.96,2325.0
1951,協和エクシオ,2482.56,2478.04
1952,新日本空調,2433.76,2443.32
1954,日本工営,3135.32,3136.12
1959,九電工,2981.0,2978.96
1960,サンテック,595.92,595.32
1961,三機工業,1313.0,1313.64
1963,日揮ホールディングス,1121.96,1127.36
1964,中外炉工業,1595.32,1593.84
1965,テクノ菱和,830.6,832.48
1966,高田工業所,799.36,801.92
1967,ヤマト,649.16,649.08
1968,太平電業,2357.32,2360.84
1969,高砂熱学工業,1756.0,1761.68
1971,中央ビルト工業,589.48,593.04
1972,三晃金属工業,2107.16,2105.88
1973,NECネッツエスアイ,3873.64,3759.36
1975,朝日工業社,3069.28,3072.76
1976,明星工業,779.08,777.0
1979,大氣社,3208.84,3207.04
1980,ダイダン,2811.0,2812.72
1982,日比谷総合設備,1866.96,1866.48
1992,神田通信機,,
1994,高橋カーテンウォール工業,489.16,492.56
1997,暁飯島工業,1225.08,1226.88
1999,サイタホールディングス,,
2001,日本製粉,1635.4,1631.12
2002,日清製粉グループ本社,1689.4,1689.4
2003,日東富士製粉,6056.4,6068.4
2004,昭和産業,3246.2,3244.8
2009,鳥越製粉,893.32,891.96
2053,中部飼料,1632.76,1632.24
2055,日和産業,273.8,274.6
2060,フィード・ワン,186.92,187.64
2107,東洋精糖,1230.4,1232.36
2108,日本甜菜製糖,1702.8,1702.68
2109,三井製糖,2119.28,2112.04
2112,塩水港精糖,209.04,209.04
2114,フジ日本精糖,509.76,510.0
2117,日新製糖,1938.08,1938.68
2120,LIFULL,417.8,419.76
2121,ミクシィ,1814.04,1804.24
2122,インタースペース,999.92,1003.12
2124,ジェイエイシーリクルートメント,1312.12,1312.44
2127,日本M＆Aセンター,4184.0,4230.2
2130,メンバーズ,1761.8,1758.92
2134,燦キャピタルマネージメント,85.0,86.24
2136,ヒップ,618.56,621.6
2138,クルーズ,1102.16,1104.4
2139,中広,525.72,527.12
2146,UTグループ,2044.24,2072.72
2148,アイティメディア,1103.36,1121.72
2150,ケアネット,1134.16,1148.28
2151,タケエイ,925.56,929.12
2152,幼児活動研究会,881.2,883.84
2153,E・Jホールディングス,1539.64,1536.12
2154,ビーネックスグループ,826.24,834.08
2156,セーラー広告,,
2157,コシダカホールディングス,507.88,508.76
2158,FRONTEO,620.96,637.08
2159,フルスピード,465.56,469.76
2160,ジーエヌアイグループ,1684.36,1690.52
2162,nmsホールディングス,308.96,308.76
2163,アルトナー,771.84,777.72
2164,地域新聞社,667.56,670.56
2168,パソナグループ,1230.32,1232.88
2169,CDS,1300.08,1298.24
2170,リンクアンドモチベーション,428.56,431.16
2172,インサイト,322.96,324.64
2173,博展,502.84,505.44
2174,GCA,660.8,660.0
2175,エス・エム・エス,2620.48,2625.72
2176,イナリサーチ,714.84,714.0
2178,トライステージ,310.72,311.6
2179,成学社,773.36,776.48
2180,サニーサイドアップグループ,782.36,785.96
2181,パーソルホールディングス,1389.24,1396.24
2183,リニカル,954.76,954.88
2185,シイエム・シイ,2178.36,2179.24
2186,ソーバル,1017.72,1020.08
2191,テラ,986.28,1017.88
2193,クックパッド,306.92,305.08
2195,アミタホールディングス,,
2196,エスクリ,437.8,438.76
2198,アイ・ケイ・ケイ,614.28,613.88
2201,森永製菓,4460.8,4454.4
2204,中村屋,4025.6,4026.8
2206,江崎グリコ,5101.8,5116.4
2207,名糖産業,1290.32,1291.4
2208,ブルボン,1811.68,1810.56
2209,井村屋グループ,1996.64,1999.84
2211,不二家,2116.4,2124.96
2212,山崎製パン,1884.04,1881.8
2215,第一屋製パン,947.56,948.88
2216,カンロ,1492.96,1494.0
2217,モロゾフ,5781.6,5779.2
2218,日糧製パン,,
2220,亀田製菓,5298.4,5300.0
2221,岩塚製菓,3497.6,3510.4
2222,寿スピリッツ,5104.8,5124.4
2224,コモ,2421.08,2418.64
2226,湖池屋,,
2229,カルビー,3089.08,3078.16
2264,森永乳業,4422.4,4438.2
2266,六甲バター,1484.88,1489.04
2267,ヤクルト本社,6552.8,6575.2
2268,B-Rサーティワンアイスクリーム,3968.2,3973.8
2269,明治ホールディングス,7878.0,7911.6
2270,雪印メグミルク,2605.68,2611.24
2281,プリマハム,2522.04,2529.64
2282,日本ハム,3961.0,3974.2
2286,林兼産業,582.16,581.88
2288,丸大食品,1980.72,1978.76
2291,福留ハム,,
2292,S　Foods,2517.12,2529.0
2293,滝沢ハム,,
2294,柿安本店,2510.56,2520.4
2296,伊藤ハム米久ホールディングス,646.6,646.8
2300,きょくとう,494.44,496.52
2301,学情,1306.6,1311.32
2303,ドーン,2229.28,2228.84
2304,CSSホールディングス,262.88,263.84
2305,スタジオアリス,1617.88,1622.72
2307,クロスキャット,1075.76,1078.32
2309,シミックホールディングス,1507.2,1505.16
2311,エプコ,1095.6,1104.64
2315,CAICA,31.08,31.96
2317,システナ,1535.48,1533.32
2321,ソフトフロントホールディングス,135.76,135.48
2323,fonfun,360.68,361.08
2325,NJS,1787.64,1788.36
2326,デジタルアーツ,8210.0,8283.6
2327,日鉄ソリューションズ,2863.84,2870.0
2329,東北新社,580.52,579.44
2330,フォーサイド,99.0,100.48
2331,綜合警備保障,5359.6,5363.6
2332,クエスト,1191.0,1197.16
2334,イオレ,1407.8,1413.0
2335,キューブシステム,770.04,772.16
2337,いちご,298.0,298.52
2338,ビットワングループ,309.48,311.12
2340,極楽湯ホールディングス,377.44,377.48
2341,アルバイトタイムス,163.28,163.52
2342,トランスジェニック,358.04,360.84
2344,平安レイサービス,834.4,835.8
2345,クシム,1081.76,1091.32
2349,エヌアイデイ,1377.44,1380.04
2351,ASJ,1446.84,1450.44
2352,エイジア,1329.76,1329.36
2353,日本駐車場開発,140.44,140.84
2354,YE_DIGITAL,534.24,539.96
2359,コア,1193.96,1193.04
2362,夢真ホールディングス,622.08,621.64
2370,メディネット,100.04,102.44
2371,カカクコム,2625.44,2646.0
2372,アイロムグループ,2396.16,2444.6
2373,ケア21,1496.16,1502.24
2374,セントケア・ホールディング,422.96,422.88
2375,ギグワークス,1250.76,1274.28
2376,サイネックス,653.52,654.56
2378,ルネサンス,1142.96,1144.12
2379,ディップ,2551.92,2548.12
2384,SBSホールディングス,2140.92,2158.88
2385,総医研ホールディングス,481.0,482.04
2388,ウェッジホールディングス,103.28,104.88
2389,オプトホールディング,1496.56,1494.8
2391,プラネット,1504.4,1504.96
2393,日本ケアサプライ,1328.6,1329.72
2395,新日本科学,662.8,662.88
2397,DNAチップ研究所,701.36,711.16
2398,ツクイ,507.12,509.6
2402,アマナ,610.08,614.8
2404,鉄人化計画,298.52,300.92
2406,アルテサロンホールディングス,485.48,488.48
2408,KG情報,270.6,271.96
2410,キャリアデザインセンター,952.6,958.04
2411,ゲンダイエージェンシー,275.76,277.0
2412,ベネフィット・ワン,2232.96,2240.92
2413,エムスリー,4168.0,4189.4
2415,ヒューマンホールディングス,814.48,814.84
2417,ツヴァイ,,
2418,ツカダ・グローバルホールディング,376.12,375.96
2424,ブラス,503.24,506.12
2425,ケアサービス,,
2427,アウトソーシング,649.92,655.52
2428,ウェルネット,702.28,707.6
2429,ワールドホールディングス,1771.0,1784.08
2432,ディー・エヌ・エー,1443.6,1448.72
2433,博報堂DYホールディングス,1252.52,1256.64
2435,シダー,202.76,203.8
2436,共同ピーアール,821.56,822.56
2437,Shinwa_Wise_Holdings,362.64,368.24
2438,アスカネット,1480.12,1484.24
2440,ぐるなび,678.12,682.8
2445,タカミヤ,484.28,486.4
2449,プラップジャパン,,
2453,ジャパンベストレスキューシステム,795.4,799.72
2454,オールアバウト,713.96,719.96
2459,アウンコンサルティング,171.88,173.84
2461,ファンコミュニケーションズ,461.32,461.32
2462,ライク,1677.68,1674.68
2464,ビジネス・ブレークスルー,386.84,384.72
2467,バルクホールディングス,234.76,234.68
2468,フュートレック,427.2,427.16
2469,ヒビノ,1452.72,1442.24
2471,エスプール,765.4,765.6
2475,WDBホールディングス,2611.0,2616.48
2477,手間いらず,4897.2,4924.6
2479,ジェイテック,178.0,178.72
2480,システム・ロケーション,1117.88,1118.92
2481,タウンニュース社,387.36,387.72
2483,翻訳センター,1357.88,1355.08
2484,出前館,1316.16,1313.04
2485,ティア,522.56,523.0
2487,CDG,1502.92,1507.08
2488,日本サード・パーティ,1019.68,1018.64
2489,アドウェイズ,303.36,305.6
2491,バリューコマース,2601.92,2616.08
2492,インフォマート,876.24,879.2
2493,イーサポートリンク,967.2,963.4
2497,ユナイテッド,1165.6,1167.44
2498,オリエンタルコンサルタンツホールディングス,2263.56,2275.16
2499,日本和装ホールディングス,340.56,342.2
2501,サッポロホールディングス,2116.64,2119.32
2502,アサヒグループホールディングス,3992.92,4008.36
2503,キリンホールディングス,2166.9,2173.54
2531,宝ホールディングス,864.8,869.92
2533,オエノンホールディングス,395.16,395.2
2540,養命酒製造,1894.2,1891.36
2551,マルサンアイ,3701.2,3706.8
2573,北海道コカ・コーラボトリング,3940.2,3954.8
2579,コカ・コーラボトラーズジャパンホールディングス,2079.92,2086.12
2586,フルッタフルッタ,152.04,151.4
2587,サントリー食品インターナショナル,4277.0,4289.2
2588,プレミアムウォーターホールディングス,1783.52,1787.28
2590,ダイドーグループホールディングス,4841.0,4854.8
2593,伊藤園,6130.8,6132.4
2594,キーコーヒー,2310.0,2310.72
2597,ユニカフェ,951.8,953.88
2599,ジャパンフーズ,1175.76,1177.84
2602,日清オイリオグループ,3409.6,3400.2
2607,不二製油グループ本社,2781.24,2789.2
2608,ボーソー油脂,1001.96,1015.12
2612,かどや製油,3656.2,3653.8
2613,J-オイルミルズ,4196.0,4191.4
2651,ローソン,5793.6,5804.8
2652,まんだらけ,488.48,489.44
2653,イオン九州,1775.44,1778.72
2654,アスモ,501.72,504.04
2656,ベクター,234.12,234.04
2659,サンエー,4227.2,4227.6
2664,カワチ薬品,2563.2,2568.6
2666,オートウェーブ,105.88,106.08
2667,イメージワン,503.12,503.44
2668,タビオ,,
2669,カネ美食品,3011.72,3016.96
2670,エービーシー・マート,6296.4,6323.2
2673,夢みつけ隊,114.44,114.16
2674,ハードオフコーポレーション,707.12,708.48
2675,ダイナックホールディングス,1438.0,1446.36
2676,高千穂交易,964.92,965.24
2678,アスクル,3478.2,3495.4
2681,ゲオホールディングス,1378.76,1378.72
2683,魚喜,1118.48,1123.6
2685,アダストリア,1696.96,1701.32
2686,ジーフット,469.6,471.2
2687,シー・ヴイ・エス・ベイエリア,464.2,467.92
2689,カワニシホールディングス,1346.92,1354.28
2692,伊藤忠食品,4776.2,4794.6
2693,YKT,309.32,311.48
2694,ジー・テイスト,71.32,71.44
2695,くら寿司,4868.6,4885.4
2698,キャンドゥ,1911.6,1914.0
2700,木徳神糧,3445.8,3447.0
2702,日本マクドナルドホールディングス,5675.2,5705.6
2705,大戸屋ホールディングス,2201.76,2207.64
2706,ブロッコリー,1400.6,1405.36
2708,久世,755.92,757.84
2714,プラマテルズ,,
2715,エレマテック,860.52,862.64
2721,ジェイホールディングス,297.76,299.76
2722,アイケイ,677.76,678.72
2726,パルグループホールディングス,1358.2,1358.92
2729,JALUX,1737.44,1748.84
2730,エディオン,979.2,980.92
2733,あらた,4448.8,4446.4
2734,サーラコーポレーション,578.24,578.12
2735,ワッツ,749.44,759.36
2736,フェスタリアホールディングス,1238.12,1252.72
2737,トーメンデバイス,3609.2,3595.6
2742,ハローズ,3051.88,3057.52
2743,ピクセルカンパニーズ,133.56,134.76
2747,北雄ラッキー,,
2749,JPホールディングス,280.36,280.24
2750,石光商事,377.12,377.28
2751,テンポスホールディングス,2019.16,2020.28
2752,フジオフードシステム,1525.4,1533.32
2753,あみやき亭,3129.04,3139.0
2754,東葛ホールディングス,,
2760,東京エレクトロンデバイス,2815.28,2812.8
2761,トシン・グループ,,
2762,三光マーケティングフーズ,335.16,338.72
2763,エフティグループ,1311.44,1314.2
2764,ひらまつ,181.76,183.28
2767,フィールズ,367.56,368.12
2768,双日,247.2,247.28
2769,ヴィレッジヴァンガードコーポレーション,948.64,950.6
2773,ミューチュアル,830.4,830.28
2776,新都ホールディングス,96.72,97.68
2777,カッシーナ・イクスシー,,
2778,パレモ・ホールディングス,227.44,228.24
2780,コメ兵,824.48,823.6
2782,セリア,3514.0,3523.0
2784,アルフレッサホールディングス,2144.68,2151.12
2788,アップルインターナショナル,158.72,159.44
2789,カルラ,428.0,430.16
2790,ナフコ,1303.08,1305.64
2791,大黒天物産,4212.6,4224.4
2792,ハニーズホールディングス,1190.64,1189.12
2795,日本プリメックス,700.56,701.16
2796,ファーマライズホールディングス,669.52,669.56
2798,ワイズテーブルコーポレーション,2063.12,2076.6
2801,キッコーマン,5175.4,5189.4
2802,味の素,1870.14,1865.78
2804,ブルドックソース,1115.72,1117.16
2805,ヱスビー食品,4008.6,4007.8
2806,ユタカフーズ,,
2809,キユーピー,2112.12,2111.56
2810,ハウス食品グループ本社,3587.2,3590.0
2811,カゴメ,2929.64,2937.72
2812,焼津水産化学工業,929.04,928.92
2813,和弘食品,,
2814,佐藤食品工業,,
2815,アリアケジャパン,7170.4,7196.0
2816,ダイショー,1186.08,1188.68
2818,ピエトロ,1614.12,1614.04
2819,エバラ食品工業,2178.84,2177.2
2820,やまみ,2186.36,2187.4
2830,アヲハタ,,
2831,はごろもフーズ,2882.36,2882.64
2871,ニチレイ,2937.4,2950.76
2872,セイヒョー,,
2874,横浜冷凍,898.28,898.52
2875,東洋水産,5476.8,5489.6
2876,ジェーシー・コムサ,502.52,501.2
2877,日東ベスト,,
2882,イートアンド,1779.96,1781.0
2883,大冷,1919.16,1923.32
2884,ヨシムラ・フード・ホールディングス,1172.96,1172.36
2892,日本食品化工,1391.12,1393.08
2894,石井食品,216.4,216.6
2897,日清食品ホールディングス,8962.8,8961.2
2899,永谷園ホールディングス,2213.24,2210.08
2901,石垣食品,124.68,126.2
2902,太陽化学,1764.28,1765.44
2903,シノブフーズ,609.12,608.52
2904,一正蒲鉾,982.72,984.92
2907,あじかん,,
2908,フジッコ,1963.32,1963.04
2910,ロック・フィールド,1342.04,1342.28
2911,旭松食品,,
2914,日本たばこ産業,2093.02,2100.16
2915,ケンコーマヨネーズ,2117.0,2120.6
2916,仙波糖化工業,642.2,643.04
2917,大森屋,757.32,759.28
2918,わらべや日洋ホールディングス,1702.6,1706.8
2922,なとり,1729.4,1728.32
2923,サトウ食品工業,,
2924,イフジ産業,798.76,798.6
2925,ピックルスコーポレーション,2297.84,2301.68
2926,篠崎屋,91.24,91.32
2927,AFC-HDアムスライフサイエンス,665.4,668.08
2928,RIZAPグループ,166.04,168.04
2929,ファーマフーズ,1053.32,1074.16
2930,北の達人コーポレーション,542.4,544.08
2931,ユーグレナ,740.08,744.92
2970,グッドライフカンパニー,879.4,879.76
2974,大英産業,,
2975,スター・マイカ・ホールディングス,1524.44,1519.6
2976,日本グランデ,,
2978,ツクルバ,883.32,892.44
2980,SREホールディングス,1899.96,1926.0
2981,ランディックス,2432.44,2438.56
2982,ADワークスグループ,182.32,182.72
3001,片倉工業,1146.44,1152.24
3002,グンゼ,3819.4,3822.4
3003,ヒューリック,1064.08,1065.76
3004,神栄,501.28,500.28
3010,価値開発,114.6,115.04
3011,バナーズ,106.0,106.72
3020,アプライド,3266.0,3400.24
3021,パシフィックネット,1595.68,1594.88
3023,ラサ商事,884.96,886.4
3024,クリエイト,617.8,618.84
3028,アルペン,1723.32,1729.72
3030,ハブ,726.04,727.2
3031,ラクーンホールディングス,772.92,779.56
3032,ゴルフ・ドゥ,292.76,293.96
3034,クオールホールディングス,1203.84,1205.64
3035,ケイティケイ,307.04,308.0
3036,アルコニックス,1233.96,1236.04
3038,神戸物産,5534.2,5575.0
3040,ソリトンシステムズ,1392.56,1399.44
3041,ビューティ花壇,259.84,261.2
3042,セキュアヴェイル,783.8,786.96
3045,カワサキ,,
3046,ジンズホールディングス,6664.8,6690.4
3047,TRUCK-ONE,254.16,256.88
3048,ビックカメラ,1097.44,1101.96
3050,DCMホールディングス,1100.56,1101.08
3053,ペッパーフードサービス,539.44,544.4
3054,ハイパー,583.52,583.52
3055,ほくやく・竹山ホールディングス,,
3057,ゼットン,772.32,775.72
3058,三洋堂ホールディングス,815.84,816.56
3059,ヒラキ,913.64,913.92
3063,ジェイグループホールディングス,565.76,570.28
3064,MonotaRO,3969.0,3982.6
3065,ライフフーズ,,
3066,JBイレブン,742.48,744.68
3067,東京一番フーズ,501.92,504.52
3068,WDI,1531.76,1535.2
3069,JFLAホールディングス,365.0,365.84
3070,アマガサ,291.44,293.24
3071,ストリーム,73.0,73.4
3073,DDホールディングス,979.28,981.56
3075,銚子丸,1151.28,1149.04
3076,あいホールディングス,1429.04,1434.4
3077,ホリイフードサービス,496.72,498.32
3079,ディーブイエックス,911.28,909.28
3080,ジェーソン,490.04,492.92
3082,きちりホールディングス,641.12,642.48
3083,シーズメン,345.52,348.56
3085,アークランドサービスホールディングス,1891.44,1898.16
3086,J.フロントリテイリング,909.32,909.84
3087,ドトール・日レスホールディングス,1783.16,1785.92
3088,マツモトキヨシホールディングス,3897.0,3907.0
3089,テクノアルファ,973.56,975.56
3091,ブロンコビリー,2369.92,2387.2
3092,ZOZO,2068.52,2084.36
3093,トレジャー・ファクトリー,723.48,725.08
3094,スーパーバリュー,504.96,507.32
3096,オーシャンシステム,982.6,985.08
3097,物語コーポレーション,7885.6,7946.8
3098,ココカラファイン,5458.8,5491.2
3099,三越伊勢丹ホールディングス,700.16,703.04
3101,東洋紡,1477.44,1488.04
3103,ユニチカ,351.32,352.8
3104,富士紡ホールディングス,3199.68,3205.92
3105,日清紡ホールディングス,790.96,793.16
3106,倉敷紡績,2386.44,2380.76
3107,ダイワボウホールディングス,7318.0,7349.2
3109,シキボウ,1038.56,1036.48
3110,日東紡績,5462.4,5459.2
3111,オーミケンシ,449.0,447.96
3113,Oakキャピタル,92.16,92.88
3116,トヨタ紡織,1445.68,1450.48
3121,マーチャント・バンカーズ,304.36,307.52
3123,サイボー,,
3125,新内外綿,664.8,666.2
3131,シンデン・ハイテックス,1153.44,1165.32
3132,マクニカ・富士エレホールディングス,1644.68,1647.36
3133,海帆,532.12,531.96
3134,Hamee,1410.0,1419.56
3135,マーケットエンタープライズ,2324.12,2325.56
3136,エコノス,,
3137,ファンデリー,869.76,870.72
3138,富士山マガジンサービス,1094.96,1103.64
3139,ラクト・ジャパン,3799.2,3802.6
3140,イデアインターナショナル,980.16,981.28
3141,ウエルシアホールディングス,8394.0,8432.0
3143,オーウイル,1026.12,1021.88
3148,クリエイトSDホールディングス,3283.2,3295.6
3150,グリムス,2508.96,2544.44
3151,バイタルケーエスケー・ホールディングス,1072.28,1071.4
3153,八洲電機,878.88,880.8
3154,メディアスホールディングス,951.44,953.24
3156,レスターホールディングス,2016.96,2032.72
3157,ジューテックホールディングス,992.48,991.72
3159,丸善CHIホールディングス,383.56,383.96
3160,大光,692.88,691.72
3161,アゼアス,965.28,972.2
3166,OCHIホールディングス,1436.0,1437.84
3167,TOKAIホールディングス,984.2,983.64
3168,黒谷,460.72,464.2
3169,ミサワ,551.0,550.36
3171,マックスバリュ九州,2401.16,2404.12
3172,ティーライフ,1057.92,1062.72
3173,Cominix,737.48,735.36
3174,ハピネス・アンド・ディ,866.28,873.28
3175,エー・ピーカンパニー,450.08,453.04
3176,三洋貿易,952.68,957.96
3177,ありがとうサービス,,
3178,チムニー,1793.72,1793.84
3179,シュッピン,815.64,815.44
3180,ビューティガレージ,1715.28,1714.64
3182,オイシックス・ラ・大地,1976.12,1993.12
3183,ウイン・パートナーズ,967.24,967.72
3184,ICDAホールディングス,,
3185,夢展望,320.24,321.08
3186,ネクステージ,865.28,867.36
3187,サンワカンパニー,231.24,232.2
3189,ANAP,340.72,355.88
3190,ホットマン,511.92,512.84
3191,ジョイフル本田,1306.96,1310.36
3192,白鳩,278.28,277.84
3193,鳥貴族,1809.0,1808.32
3194,キリン堂ホールディングス,2116.32,2119.88
3195,ジェネレーションパス,565.32,571.4
3196,ホットランド,1217.24,1221.44
3197,すかいらーくホールディングス,1744.16,1746.64
3198,SFPホールディングス,1632.56,1638.44
3199,綿半ホールディングス,1831.28,1832.76
3201,日本毛織,988.92,992.76
3202,ダイトウボウ,126.72,126.64
3204,トーア紡コーポレーション,492.52,492.84
3205,ダイドーリミテッド,213.88,214.48
3221,ヨシックス,2257.76,2263.36
3222,ユナイテッド・スーパーマーケット・ホールディングス,1091.44,1095.0
3223,エスエルディー,676.32,683.08
3224,ゼネラル・オイスター,876.64,883.68
3228,三栄建築設計,1222.2,1228.0
3231,野村不動産ホールディングス,1973.08,1981.0
3232,三重交通グループホールディングス,482.12,481.64
3236,プロパスト,151.0,152.0
3237,イントランス,82.92,84.08
3238,セントラル総合開発,277.96,277.08
3241,ウィル,270.84,271.92
3242,アーバネットコーポレーション,296.96,299.64
3244,サムティ,1459.64,1457.64
3245,ディア・ライフ,467.4,470.32
3246,コーセーアールイー,532.4,534.08
3248,アールエイジ,500.12,503.52
3252,日本商業開発,1514.68,1518.96
3254,プレサンスコーポレーション,1267.8,1270.56
3258,ユニゾホールディングス,5982.8,5983.2
3261,グランディーズ,368.84,369.48
3264,アスコット,159.48,159.24
3266,ファンドクリエーショングループ,87.4,88.08
3267,フィル・カンパニー,2970.76,2970.8
3271,THEグローバル社,249.04,245.12
3275,ハウスコム,1330.6,1333.24
3276,日本管理センター,1134.84,1142.8
3277,サンセイランディック,824.56,828.44
3280,エストラスト,626.76,627.88
3284,フージャースホールディングス,602.68,599.64
3286,トラストホールディングス,353.04,354.8
3288,オープンハウス,2854.68,2897.96
3289,東急不動産ホールディングス,550.72,551.8
3291,飯田グループホールディングス,1546.36,1557.8
3293,アズマハウス,1293.56,1293.6
3294,イーグランド,663.28,665.88
3297,東武住販,963.28,963.44
3299,ムゲンエステート,515.08,518.0
3300,AMBITION,649.2,647.64
3302,帝国繊維,2358.84,2360.36
3306,日本製麻,285.52,286.08
3315,日本コークス工業,61.84,62.08
3316,東京日産コンピュータシステム,505.6,504.68
